id,username,full_text,created_at,tweet_url
911,yoommik22,@OliLondonTV Palestine has no civil rights laws that protect LGBT people from discrimination nor harassment1. According to Pew Research. 93% of the Palestinian population is completely opposed to homosexuality. a percentage among the highest in the world,Tue Oct 24 15:08:15 +0000 2023,https://twitter.com/yoommik22/status/1716833990974341414
916,fightbacknews,Thousands of demonstrators for Palestine return to the streets of Dallas: This war is a people's war. &amp  in occupied Palestine and in the United States we are fighting against the same forces of capitalism and imperialism. @NAARPR_DFW #FreePalestine https://t.co/bh8SQb6TjV,Tue Oct 24 15:08:13 +0000 2023,https://twitter.com/fightbacknews/status/1716833984716439571
918,hassanwhy_,@CensoredMen May Allah protect the innocent people of palestine https://t.co/SMpHeFAhha,Tue Oct 24 15:08:13 +0000 2023,https://twitter.com/hassanwhy_/status/1716833982850171107
920,sedra_al_halaq,@Israel It seems that you have lied and believed the lie😂. Give Palestine water. food. electricity and homes. You do not know humanity. You are playing the role of the victim. you weak people.,Tue Oct 24 15:08:12 +0000 2023,https://twitter.com/sedra_al_halaq/status/1716833979486413129
921,kolmnshnghu1,Fucking all israeli! When the kids of Palestine were killed by Israeli. where are you! Fuck all dead Israeli!,Tue Oct 24 15:08:12 +0000 2023,https://twitter.com/kolmnshnghu1/status/1716833979288936884
922,Upstream_Ags,@AsifAli83276563 @visegrad24 There is a reason for that. free Palestine of Hamas and it might change the world support,Tue Oct 24 15:08:12 +0000 2023,https://twitter.com/Upstream_Ags/status/1716833978815238424
923,DayCaraday1924,@MrAndyNgo Hamas and Palestine are not synonymous you mdrchd!!!,Tue Oct 24 15:08:12 +0000 2023,https://twitter.com/DayCaraday1924/status/1716833977808691275
925,UNSCO_MEPP,#UN Envoy @TWennesland: The events we are witnessing are unprecedented  they risk expanding to the wider region and may have a profound long-term impact on the dynamics of the #Israel|i-#Palestine|ian conflict.  #Gaza #SecurityCouncil,Tue Oct 24 15:08:11 +0000 2023,https://twitter.com/UNSCO_MEPP/status/1716833973475889252
930,BerryKhella,New unit- Media &amp  Bias.  Starting with current events in the Israel/ Palestine conflict.  Creating a lesson using materials from Ted talks. Solutions Not Sides ( SNS ) partnered with @FacingHistoryUK and Middle Ground https://t.co/YrU5gOYQBc. Any other suggested resources? https://t.co/E5usHo58U0,Tue Oct 24 15:08:08 +0000 2023,https://twitter.com/BerryKhella/status/1716833962348446062
932,MrBenz48,@politicalelle Palestine ≠ Hamas  Jewish ≠ Isreal government,Tue Oct 24 15:08:08 +0000 2023,https://twitter.com/MrBenz48/status/1716833961337553387
933,BenBankas,Okay possible solutions for Israel Palestine:  1. All Jews move to Boca Raton  2. All Palestinians move to Michigan   These are our options.,Tue Oct 24 15:08:07 +0000 2023,https://twitter.com/BenBankas/status/1716833960167113187
940,EyalMIvri,@RitchieTorres The true meaning of Palestine is all the land of Israel with no Jews. Hamas is Palestine! From the river to the sea there won't be one jew free. and almost all Palestinians are behind him.,Tue Oct 24 15:08:02 +0000 2023,https://twitter.com/EyalMIvri/status/1716833935974707595
943,infinitive_life,@piersmorgan Because you are a disrespectful person and do not deserve respect.. Hamas is a national resistance against the occupation that came to Palestine because of you and Plover promised.. The resistance has the right to confront the actions of the Zionists and the occupation of lands,Tue Oct 24 15:08:02 +0000 2023,https://twitter.com/infinitive_life/status/1716833935643103254
944,PDeepdive,WATCH NOW📽️| 'STOP THE GENOCIDE ON GAZA'  Our latest live show on the ongoing situation in Gaza right now included Israeli historian Raz Segal. @Caabu director @Doylech and Karim Ali. Palestinian advocate and co-founder of the Gaza Sunbirds.   https://t.co/06q6t8xlUP,Tue Oct 24 15:08:01 +0000 2023,https://twitter.com/PDeepdive/status/1716833933646512530
949,AdiAdil89,@jacksonhinklle Stop Gaza genocide 🕊️🕊️⭕,Tue Oct 24 15:08:01 +0000 2023,https://twitter.com/AdiAdil89/status/1716833931138601205
950,H74ello5,China has just moved six of its warships into Middle Eastern seas: the israelis have started WWIII — it’s what they wanted. may they get it #Gaza #Israel #Hamas #Palestine #Rafah #Gaza_Genocide #IsraeliNewNazism #الهلال_مومباي  #الحرب_العالمية_الثالثة  #كتائب_القسام  #اعصار_تيج https://t.co/tjB3hdkqk6,Tue Oct 24 15:08:00 +0000 2023,https://twitter.com/H74ello5/status/1716833930291425759
953,WorldObserver0,Fire ongoing at an Israeli base as a result of mortar fire from Lebanon.  #Israel #Palestine https://t.co/9ATuHhDg1F,Tue Oct 24 15:07:59 +0000 2023,https://twitter.com/WorldObserver0/status/1716833923756687773
955,voiceoffaizan,@visegrad24 Oh yes they should say that Israel have every right to occupy Palestine land. Kill them. displaced them bomb them. But hamas freedom fighter struggle should not be contextualize. Right?,Tue Oct 24 15:07:58 +0000 2023,https://twitter.com/voiceoffaizan/status/1716833922061840437
956,olaayuyu,Oh for God sake. literally in Palestine there are other religion besides Islam &amp  this is not about religious stuff. fact check. Israel are the one that refused to come to Palestine back in the days.   Genocide is the solutions when they doesn't have any home? SHAME.,Tue Oct 24 15:07:58 +0000 2023,https://twitter.com/olaayuyu/status/1716833918882820196
959,alluringrep,@missreputati0n @Puggersxdd @peaaachesxx hello???😭😭im literally palestinian but im talking about how Britain decided to divide palestine in 1948 but israel did as you said chill out,Tue Oct 24 15:07:58 +0000 2023,https://twitter.com/alluringrep/status/1716833918618628275
963,vikashislive,@Eva1994_ @ApostateProphet Give me citations please.  &amp  I love both Israel &amp  palestine but hate teππorist Hamas,Tue Oct 24 15:07:56 +0000 2023,https://twitter.com/vikashislive/status/1716833912318796150
967,HNA_Writes,Jason Statham shows solidarity with Palestine by displaying the Palestinian 🇵🇸 flag on his car and raises awareness for the cause.  #Gaza_Genocide #غزة_تستغيث #Gaza #الهلال_مومباي #كتائب_القسام https://t.co/DASCGpD6dg,Tue Oct 24 15:07:55 +0000 2023,https://twitter.com/HNA_Writes/status/1716833909328257300
968,JamesL1808,@RishiSunak Well as you are the one 🇬🇧 who create this mess in the first place you lead the example to knowledge the state of Palestine instead to send weapons of mass distraction to Israel,Tue Oct 24 15:07:55 +0000 2023,https://twitter.com/JamesL1808/status/1716833908241862791
972,tollmetron,every finnish news article i've seen will just say israel/idf claims [x] but when they report on a statement from hamas. about death counts etc. they will add this hasn't been verified by unbiased sources. as if israel is not a biased source,Tue Oct 24 15:07:54 +0000 2023,https://twitter.com/tollmetron/status/1716833905142063326
974,Ghostbdi1,@ZechariahSharab Arab people come in all different shades. you cannot hide the fact Palestine was invaded white people Europeans in 1945 after they fled from hilter,Tue Oct 24 15:07:54 +0000 2023,https://twitter.com/Ghostbdi1/status/1716833901568475608
975,sereneblossom_,@arunarum too bad the same can’t be said for lsraeIi  former IsraeIi pilot: “what Israeli doing is war crime. terrorizing Palestinians  former Israeli soldier: “I felt like I was a terrorist”  another former soldier: “we control the most simple and basic elements of [Palestine’s] life”  … https://t.co/l6Rydzozxq,Tue Oct 24 15:07:53 +0000 2023,https://twitter.com/sereneblossom_/status/1716833901447098797
976,malmoranview,@POTUS Israel's self-determination is to end Palestine because they could not exterminate Hamas. There is no pride in that.,Tue Oct 24 15:07:53 +0000 2023,https://twitter.com/malmoranview/status/1716833901233250336
978,todayn100,Israel fuckers stop genocide in Gaza Palestine. 이스라엘 시발들아 멈춰라 한달도안돼서 너희가 어린이만 2천명인가 죽였다 @Israel @POTUS @UN,Tue Oct 24 15:07:53 +0000 2023,https://twitter.com/todayn100/status/1716833898708283850
982,amarDgreat,@MeghUpdates In support of Palestine people. ‘Gays 4 Gaza’  and 'Queers for Palestine' must hold one rally in Gaza patti as well !!,Tue Oct 24 15:07:52 +0000 2023,https://twitter.com/amarDgreat/status/1716833894203596807
986,hataf_news,“Second stage of Hamas attack failed”  #Hamas #GazaUnderAttack #Palestine #Lebanon #Isreal #Gaza #Hezbollah #IsraelPalestineWar  https://t.co/d7a8EYeROO,Tue Oct 24 15:07:50 +0000 2023,https://twitter.com/hataf_news/status/1716833887136182731
988,itre_x9,@cricvickyx9 @ShaykhSulaiman Is Israel an occupying country? according to the international law. Yes. Did they immigrated to Palestine. stole the lands. settled them. killed the Palestinians and expelled them? Yes. so they're settlers? Yes.use your brain a little bit .,Tue Oct 24 15:07:49 +0000 2023,https://twitter.com/itre_x9/status/1716833883902407101
991,Adam69979015,They race to support Israel. to please America. They follow a policy of double standards regarding what is happening in Ukraine and Palestine. Do not talk to us again about human rights and false democracy. We hate you. and Palestine will win.,Tue Oct 24 15:07:48 +0000 2023,https://twitter.com/Adam69979015/status/1716833879720628703
993,IslamGues,@Pijeypoo @CarrieRodriguez @piersmorgan I know the technic u're using. u're trying to distracting attention of ur crimes and focus on lies so people forget ur crimes. After u bombed the hospital u tried to put the blame on hamas. but even after u get exposed by urself. u admit to bomb. and then use old footages.,Tue Oct 24 15:07:47 +0000 2023,https://twitter.com/IslamGues/status/1716833876033863755
994,Marwa_bnz,@Deregtzz @mentationcraft @jacksonhinklle The UK is the one that created Israel through the Balfour Declaration.which aims to establish a true Jewish state in Palestine.This pledge is generally viewed as one of the main catalysts for the Nakba–the ethnic cleansing of Palestine in 1948.The ensuing conflict with the israel,Tue Oct 24 15:07:47 +0000 2023,https://twitter.com/Marwa_bnz/status/1716833874427236557
995,GautamChakraba6,#Palestine is surrounded by other #Islamic countries except #Israel. In this war. all the #Muslim countries of the world are supporting Palestine but not a single Islamic country is giving shelter to the people of Palestine. Why?  Is it the responsibility of Islamic countries to… https://t.co/3CAxIgVG3Q,Tue Oct 24 15:07:47 +0000 2023,https://twitter.com/GautamChakraba6/status/1716833874108694856
1002,TreeJumper95,@CensoredMen Read her story.  She was an activist that helped Palestine people before all this happened.  When they found out about her past. they let her go.,Tue Oct 24 15:07:46 +0000 2023,https://twitter.com/TreeJumper95/status/1716833870497354054
1003,Lievense_A,@LordRezro @elliotmedaglio @nexta_tv It's two things. Hamas needs to be removed and Palestine people needs to get proper rights.,Tue Oct 24 15:07:46 +0000 2023,https://twitter.com/Lievense_A/status/1716833870031806968
1008,ColumbaMd,@jasonomahony The Oslo accords and Camp David talks have a free Palestine. The Palestinian leadership walked away. Israel was willing to do it for peace. The worst got elected on both sides since,Tue Oct 24 15:07:44 +0000 2023,https://twitter.com/ColumbaMd/status/1716833859617382673
1009,AdiAdil89,@visegrad24 Stop Palestinian genocide 🕊️🕊️🇵🇸,Tue Oct 24 15:07:43 +0000 2023,https://twitter.com/AdiAdil89/status/1716833858258371018
1026,Raven3P,Palestinian muslins are not Hamas. Jews are not Israel. They belong to Palestine. Israel don't. All they want is live in peace 🕊️🇯🇴 #FreePalestineNow   https://t.co/YC5LWvfHWi,Tue Oct 24 15:07:37 +0000 2023,https://twitter.com/Raven3P/status/1716833832484430261
1031,khaled_o_q,@monkey_li_y What happened when Israel occupied Their land #Palestine 75 years ago?  That's what the question should be,Tue Oct 24 15:07:35 +0000 2023,https://twitter.com/khaled_o_q/status/1716833824867545462
1035,AmirBassiouny7,#Breaking: The Israeli occupation attacks churches and assaults Christians in Jerusalem by beating. dragging. and arresting them.  🇵🇸💔 24.10.2023  ___ #USA #US #France #UK #France #Germany #India   #Russia #ukrainian  #FreePalestine  #Gaza #Palestine  #Israel  #CNN #BBC https://t.co/IegwItXwa1,Tue Oct 24 15:07:34 +0000 2023,https://twitter.com/AmirBassiouny7/status/1716833821746745582
1039,indiablooms,Bombardment on Gaza must stop to save innocent people from getting killed: Omar Abdullah | Indiablooms - First Portal on Digital News Management https://t.co/IFy5TtPynM #OmarAbdullah #IsraelHamasWar #Palestine #GazaUnderAttack,Tue Oct 24 15:07:33 +0000 2023,https://twitter.com/indiablooms/status/1716833815602356311
1045,SKnewsII,United Nations: The number of displaced people in Gaza reached 1.4 million people.  #CeasefireNOW #IsraelAttack #Gaza #GazaGenocides #Palestine #Israel_under_attack #PalestineWar #Gazabombing #Gaza_Genocide #Palestine #Israel #Hamas #Iran #UN #USA #NATO,Tue Oct 24 15:07:32 +0000 2023,https://twitter.com/SKnewsII/status/1716833810766311704
1047,mohamed_3li,@nir_ @DeborahChilekwa @jeffsafc @_ZachFoster Man educate yourself ! Palestine is not your land. you stole it ! People (Jews. Christians and Muslims) used to live there peacefully until 1948 when you came and stole the land by force and still trying to take over the whole land.,Tue Oct 24 15:07:31 +0000 2023,https://twitter.com/mohamed_3li/status/1716833808522342450
1048,defshoreZ,@CuChukwuebuka @buzzedison @RishiSunak @Telegraph What Israel has been doing since 1948 to Palestine is terrorism. Using religion to justify stealing land and killing muslims and christians. That sounds like Terrorism to me,Tue Oct 24 15:07:31 +0000 2023,https://twitter.com/defshoreZ/status/1716833805011734775
1052,Executivebodyx,@Simply_p1 @HisShadowX @PaulHook_em @ClownWorld_ A few Jews grown up in Israel or getting their religious learning in synagogues abroad told that they knew almost nothing about palestine and the suffering of the Palestinian and especially Gaza people until they someday stumble upon the information. And... I know lots of Jews,Tue Oct 24 15:07:28 +0000 2023,https://twitter.com/Executivebodyx/status/1716833794320126312
